index,status,video_id,title,url,duration,output_file,transcript_chars,source,note
112,saved,dO0NM_SzWfI,How to Build a TRADING STRATEGY with Python? [Momentum - FULL GUIDE] P.I,https://www.youtube.com/watch?v=dO0NM_SzWfI,8:20,How to Build a TRADING STRATEGY with Python- [Momentum - FULL GUIDE] P.I.md,5914,NotebookLM YouTube transcript import,
113,saved,b5vE5OUKgBo,Why learning Data Visualization WITH Python has become POINTLESS [as ChatGPT is taking over],https://www.youtube.com/watch?v=b5vE5OUKgBo,3:46,Why learning Data Visualization WITH Python has become POINTLESS [as ChatGPT is taking over].md,3354,NotebookLM YouTube transcript import,
114,saved,ahPXeYeqviE,MOMENTUM Trading Strategy on the NIFTY50 🇮🇳 with Python,https://www.youtube.com/watch?v=ahPXeYeqviE,9:22,MOMENTUM Trading Strategy on the NIFTY50 🇮🇳 with Python.md,7168,NotebookLM YouTube transcript import,
115,saved,qZElw2uN1NI,Mastering SUPPORT & RESISTANCES using Python!,https://www.youtube.com/watch?v=qZElw2uN1NI,11:42,Mastering SUPPORT & RESISTANCES using Python!.md,8581,NotebookLM YouTube transcript import,
116,saved,b0Wody5kVIY,Is ChatGPT overrated? ChatGPT-4 critical REVIEW,https://www.youtube.com/watch?v=b0Wody5kVIY,3:49,Is ChatGPT overrated- ChatGPT-4 critical REVIEW.md,3567,NotebookLM YouTube transcript import,
117,saved,m9OtLHU50fQ,The BIGGEST Backtest & Optimization on YouTube [OVER 500 stocks] PART III,https://www.youtube.com/watch?v=m9OtLHU50fQ,13:30,The BIGGEST Backtest & Optimization on YouTube [OVER 500 stocks] PART III.md,9681,NotebookLM YouTube transcript import,
118,saved,FScM38mvZ5s,Backtesting OVER 500 stocks using VECTORIZATION [Do NOT skip this],https://www.youtube.com/watch?v=FScM38mvZ5s,26:10,Backtesting OVER 500 stocks using VECTORIZATION [Do NOT skip this].md,18042,NotebookLM YouTube transcript import,
119,saved,fN4LWwYZZcw,The BIGGEST Backtest & Optimization on YouTube [OVER 500 stocks],https://www.youtube.com/watch?v=fN4LWwYZZcw,19:08,The BIGGEST Backtest & Optimization on YouTube [OVER 500 stocks].md,13605,NotebookLM YouTube transcript import,
120,saved,GyrJq-pl63w,Gradient Descent implemented in Python [Machine Learning tutorial I],https://www.youtube.com/watch?v=GyrJq-pl63w,10:19,Gradient Descent implemented in Python [Machine Learning tutorial I].md,6855,NotebookLM YouTube transcript import,
121,saved,NYf2XyS_dxM,How To Build an INTRADAY Stock Price Database with Python & SQL [beginner friendly],https://www.youtube.com/watch?v=NYf2XyS_dxM,12:03,How To Build an INTRADAY Stock Price Database with Python & SQL [beginner friendly].md,8738,NotebookLM YouTube transcript import,
122,saved,e4wIdB1gkS4,Equity Index Performance Top Notch Dashboard [MUST WATCH],https://www.youtube.com/watch?v=e4wIdB1gkS4,19:37,Equity Index Performance Top Notch Dashboard [MUST WATCH].md,13728,NotebookLM YouTube transcript import,
123,saved,BXbaT1jEf_A,How to OPTIMIZE Technical Indicators in a Trading Strategy with Python?,https://www.youtube.com/watch?v=BXbaT1jEf_A,21:54,How to OPTIMIZE Technical Indicators in a Trading Strategy with Python-.md,15061,NotebookLM YouTube transcript import,
124,saved,m4qY47HsV2c,This Machine Learning Model outperformed the S&P500 [FULL GUIDE],https://www.youtube.com/watch?v=m4qY47HsV2c,28:09,This Machine Learning Model outperformed the S&P500 [FULL GUIDE].md,19422,NotebookLM YouTube transcript import,
125,saved,HfRXqr7ReIQ,GRID Trading Strategy BACKTEST in Python [too good to be true?],https://www.youtube.com/watch?v=HfRXqr7ReIQ,8:35,GRID Trading Strategy BACKTEST in Python [too good to be true-].md,6875,NotebookLM YouTube transcript import,
126,saved,pvdxNFagNvk,GRID TRADING STRATEGY implemented in Python [basically must watch],https://www.youtube.com/watch?v=pvdxNFagNvk,17:20,GRID TRADING STRATEGY implemented in Python [basically must watch].md,1050,NotebookLM YouTube transcript import,
127,saved,n0d7kSGwskY,How To Build a TRADING BOT with Python,https://www.youtube.com/watch?v=n0d7kSGwskY,10:32,How To Build a TRADING BOT with Python.md,7547,NotebookLM YouTube transcript import,
128,saved,pveO4gwJ3_Y,How To Build a SIMPLE Cryptocurrency LIVE Trading Bot with Python [2023  -BEST approach],https://www.youtube.com/watch?v=pveO4gwJ3_Y,19:26,How To Build a SIMPLE Cryptocurrency LIVE Trading Bot with Python [2023 -BEST approach].md,15096,NotebookLM YouTube transcript import,
129,saved,5KKildyGBeo,ROASTING 🔥 Algovibes RSI Trading Strategy [70% Winning Rate],https://www.youtube.com/watch?v=5KKildyGBeo,18:55,ROASTING 🔥 Algovibes RSI Trading Strategy [70% Winning Rate].md,13437,NotebookLM YouTube transcript import,
130,saved,V5nSeK4T0Vw,"Hey CHATGPT,  PLS build a TRADINGBOT with Python for me [Part II]",https://www.youtube.com/watch?v=V5nSeK4T0Vw,14:03,"Hey CHATGPT, PLS build a TRADINGBOT with Python for me [Part II].md",1962,NotebookLM YouTube transcript import,
131,saved,ZXCSPC3Kw18,Does THIS Strategy REALLY outperform the S&P500? Backtest in Python,https://www.youtube.com/watch?v=ZXCSPC3Kw18,14:58,Does THIS Strategy REALLY outperform the S&P500- Backtest in Python.md,11568,NotebookLM YouTube transcript import,
132,saved,nFycUtzsD6U,I asked CHATGPT to build a Tradingbot with Python for me [LIVE data],https://www.youtube.com/watch?v=nFycUtzsD6U,10:22,I asked CHATGPT to build a Tradingbot with Python for me [LIVE data].md,1470,NotebookLM YouTube transcript import,
133,saved,chQvO0WaSYs,BACKTESTING an Intraday FIBONACCI Trading Strategy in Python [PART II],https://www.youtube.com/watch?v=chQvO0WaSYs,17:24,BACKTESTING an Intraday FIBONACCI Trading Strategy in Python [PART II].md,12499,NotebookLM YouTube transcript import,
134,saved,MzIE-u2_a7A,FIBONACCI Trading Strategy in Python on Intraday data [must watch] PART I,https://www.youtube.com/watch?v=MzIE-u2_a7A,17:55,FIBONACCI Trading Strategy in Python on Intraday data [must watch] PART I.md,13424,NotebookLM YouTube transcript import,
135,saved,OHYExP6RVFU,MOMENTUM Trading Strategy on the NASDAQ with Python using multiple lookbacks SURVIVORSHIP BIAS FREE,https://www.youtube.com/watch?v=OHYExP6RVFU,29:52,MOMENTUM Trading Strategy on the NASDAQ with Python using multiple lookbacks SURVIVORSHIP BIAS FREE.md,21198,NotebookLM YouTube transcript import,
136,saved,omiKKKjuQCc,CHATGPT (Playaround),https://www.youtube.com/watch?v=omiKKKjuQCc,8:07,CHATGPT (Playaround).md,5148,NotebookLM YouTube transcript import,
137,saved,hTfja2lu5zY,PORTFOLIO THEORY with MATRIX ALGEBRA using Python: OPTIMIZATION [Part II],https://www.youtube.com/watch?v=hTfja2lu5zY,24:19,PORTFOLIO THEORY with MATRIX ALGEBRA using Python- OPTIMIZATION [Part II].md,16006,NotebookLM YouTube transcript import,
138,saved,t4jrCnrpgdw,PORTFOLIO THEORY with MATRIX ALGEBRA using Python PART I,https://www.youtube.com/watch?v=t4jrCnrpgdw,19:23,PORTFOLIO THEORY with MATRIX ALGEBRA using Python PART I.md,14016,NotebookLM YouTube transcript import,
139,saved,bUejGzheCac,MOMENTUM Trading Strategy on the NASDAQ with Python using multiple lookbacks [MUST WATCH],https://www.youtube.com/watch?v=bUejGzheCac,25:34,MOMENTUM Trading Strategy on the NASDAQ with Python using multiple lookbacks [MUST WATCH].md,1202,NotebookLM YouTube transcript import,
140,saved,sj9cqfct4Ac,Get crypto prices from MORE than 100 different exchanges with Python & CCXT [Arbitrage Series],https://www.youtube.com/watch?v=sj9cqfct4Ac,11:21,Get crypto prices from MORE than 100 different exchanges with Python & CCXT [Arbitrage Series].md,7543,NotebookLM YouTube transcript import,
141,saved,pxyaENuoZUM,"How to LIVE ANALYZE the WHOLE Crypto Market [OVER 300 COINS] using Python, WS & a pinch of SQL",https://www.youtube.com/watch?v=pxyaENuoZUM,26:53,"How to LIVE ANALYZE the WHOLE Crypto Market [OVER 300 COINS] using Python, WS & a pinch of SQL.md",19083,NotebookLM YouTube transcript import,
142,saved,0qBrOBeRUDQ,Brief Intro to CCXT [CryptoCurrency Trading Library] - BEST for Arbitrage?,https://www.youtube.com/watch?v=0qBrOBeRUDQ,13:23,Brief Intro to CCXT [CryptoCurrency Trading Library] - BEST for Arbitrage-.md,9997,NotebookLM YouTube transcript import,
143,saved,DrxGiqxeMhE,How to find the OPTIMAL Stop Loss / Target Profit with Python for a Trading Strategy,https://www.youtube.com/watch?v=DrxGiqxeMhE,25:36,How to find the OPTIMAL Stop Loss - Target Profit with Python for a Trading Strategy.md,18181,NotebookLM YouTube transcript import,
144,saved,F3cxXNSdeQU,How to get TWITTER data and analyze it using Python [ELON MUSK GIGACHAD VERSION],https://www.youtube.com/watch?v=F3cxXNSdeQU,12:50,How to get TWITTER data and analyze it using Python [ELON MUSK GIGACHAD VERSION].md,9534,NotebookLM YouTube transcript import,
145,saved,WqXknI1kql8,"How to Manage a Database with Python, Pandas & SQL - UPDATE a DB professionally [DO NOT SKIP THIS!]",https://www.youtube.com/watch?v=WqXknI1kql8,23:45,"How to Manage a Database with Python, Pandas & SQL - UPDATE a DB professionally [DO NOT SKIP THIS!].md",1259,NotebookLM YouTube transcript import,
146,saved,Oq5JfoZGSHw,Crypto Dashboard 📊with PYTHON & STREAMLIT  [DCA VS. Lump Sum],https://www.youtube.com/watch?v=Oq5JfoZGSHw,21:04,Crypto Dashboard 📊with PYTHON & STREAMLIT [DCA VS. Lump Sum].md,15366,NotebookLM YouTube transcript import,
147,saved,5GAiasaJTw8,DOLLAR COST AVERAGING on Cryptos tested with Python [basically must watch],https://www.youtube.com/watch?v=5GAiasaJTw8,19:57,DOLLAR COST AVERAGING on Cryptos tested with Python [basically must watch].md,13617,NotebookLM YouTube transcript import,
148,saved,sESQpRoo994,LEAST SQUARES MOVING AVERAGE - Machine Learning 😯 Technical Trading Indicator in Python,https://www.youtube.com/watch?v=sESQpRoo994,25:01,LEAST SQUARES MOVING AVERAGE - Machine Learning 😯 Technical Trading Indicator in Python.md,16330,NotebookLM YouTube transcript import,
149,saved,VoDTVOJR3Og,How To Build A TRADINGBOT Simulation [REALTIME] with Python and the Binance API,https://www.youtube.com/watch?v=VoDTVOJR3Og,26:25,How To Build A TRADINGBOT Simulation [REALTIME] with Python and the Binance API.md,16595,NotebookLM YouTube transcript import,
150,saved,xy4gpC4rCZ8,INTRADAY Trading Strategy on CRYPTOcurrencies implemented in Python [highly recommended to watch],https://www.youtube.com/watch?v=xy4gpC4rCZ8,22:09,INTRADAY Trading Strategy on CRYPTOcurrencies implemented in Python [highly recommended to watch].md,12500,NotebookLM YouTube transcript import,
151,saved,vyHiWOS8yAc,How To Build a CRYPTOCURRENCY INTRADAY Price Database using Python & SQL,https://www.youtube.com/watch?v=vyHiWOS8yAc,23:02,How To Build a CRYPTOCURRENCY INTRADAY Price Database using Python & SQL.md,15019,NotebookLM YouTube transcript import,
152,saved,fMnrwjiTxQY,ALGOVIBES DISCORD SERVER ANNOUNCEMENT - you have waited too long!,https://www.youtube.com/watch?v=fMnrwjiTxQY,1:36,ALGOVIBES DISCORD SERVER ANNOUNCEMENT - you have waited too long!.md,1859,NotebookLM YouTube transcript import,
153,saved,NQ3mGNJSzrI,MOST Effective (?) MACD Strategy for DAYTRADING Crypto - Backtesting Data Traders Strategy in Python,https://www.youtube.com/watch?v=NQ3mGNJSzrI,20:44,MOST Effective (-) MACD Strategy for DAYTRADING Crypto - Backtesting Data Traders Strategy in Python.md,14509,NotebookLM YouTube transcript import,
154,saved,9RfFKV0c_u8,Backtesting Rayner Teos 1689% Bollinger Bands Trading Strategy in Python using BACKTRADER,https://www.youtube.com/watch?v=9RfFKV0c_u8,23:50,Backtesting Rayner Teos 1689% Bollinger Bands Trading Strategy in Python using BACKTRADER.md,16463,NotebookLM YouTube transcript import,
155,saved,eB9byZhy3xA,SQL Tutorial [MySQL] for BEGINNERS in under ONE hour,https://www.youtube.com/watch?v=eB9byZhy3xA,50:56,SQL Tutorial [MySQL] for BEGINNERS in under ONE hour.md,32539,NotebookLM YouTube transcript import,
156,saved,FYT1XcsEdxw,Stock Market & Cryptocurrency Data Analysis with Python [FULL GUIDE - Beginner Friendly!],https://www.youtube.com/watch?v=FYT1XcsEdxw,35:56,Stock Market & Cryptocurrency Data Analysis with Python [FULL GUIDE - Beginner Friendly!].md,22327,NotebookLM YouTube transcript import,
157,saved,AYKt3WQfGB8,How To Build a Cryptocurrency Trading Bot with Python [Part II: Trailing Target Profit],https://www.youtube.com/watch?v=AYKt3WQfGB8,12:43,How To Build a Cryptocurrency Trading Bot with Python [Part II- Trailing Target Profit].md,9775,NotebookLM YouTube transcript import,
158,saved,Ao6H4qm5S6E,How To Build a Cryptocurrency Trading Bot with Python [Part I: Trailing Stop Loss],https://www.youtube.com/watch?v=Ao6H4qm5S6E,13:31,How To Build a Cryptocurrency Trading Bot with Python [Part I- Trailing Stop Loss].md,9811,NotebookLM YouTube transcript import,
159,saved,6Drus06cMc8,Python 3.14 Will be FASTER than C++ ?!,https://www.youtube.com/watch?v=6Drus06cMc8,8:11,Python 3.14 Will be FASTER than C++ -!.md,5426,NotebookLM YouTube transcript import,
160,saved,YXjEN9vI-aU,MULTI Time Frame Trading Strategy on Cryptos implemented in Python [Intro],https://www.youtube.com/watch?v=YXjEN9vI-aU,25:15,MULTI Time Frame Trading Strategy on Cryptos implemented in Python [Intro].md,14122,NotebookLM YouTube transcript import,
161,saved,R0FLsIsR4Ic,Backtesting OVER 500 STOCKS with a Trading Strategy using Object Oriented Programming [OOP],https://www.youtube.com/watch?v=R0FLsIsR4Ic,23:25,Backtesting OVER 500 STOCKS with a Trading Strategy using Object Oriented Programming [OOP].md,14516,NotebookLM YouTube transcript import,
162,saved,yTupVd6D9m8,Backtesting a Trading Strategy using Object Oriented Programming [OOP],https://www.youtube.com/watch?v=yTupVd6D9m8,22:21,Backtesting a Trading Strategy using Object Oriented Programming [OOP].md,1175,NotebookLM YouTube transcript import,
163,saved,6E5lJczIVBc,Can YOU solve these INVESTMENT BANKING Interview questions? [Sales & Trading],https://www.youtube.com/watch?v=6E5lJczIVBc,9:08,Can YOU solve these INVESTMENT BANKING Interview questions- [Sales & Trading].md,7100,NotebookLM YouTube transcript import,
164,saved,AXc1YAsCduI,Algorithmic Trading Strategy [Mean Reversion] in Python using Bollinger Bands/RSI !BEGINNER FRIENDLY,https://www.youtube.com/watch?v=AXc1YAsCduI,23:46,Algorithmic Trading Strategy [Mean Reversion] in Python using Bollinger Bands-RSI !BEGINNER FRIENDLY.md,16641,NotebookLM YouTube transcript import,
165,saved,nAfnAuvRpqE,How To Backtest a Trading Strategy in Python using ONLY Vectorization / NO LOOPS,https://www.youtube.com/watch?v=nAfnAuvRpqE,45:37,How To Backtest a Trading Strategy in Python using ONLY Vectorization - NO LOOPS.md,28340,NotebookLM YouTube transcript import,
166,saved,L2nhNvIAyBI,Momentum Trading Strategy implemented in Python on a 500 Stocks universe [Beginner friendly],https://www.youtube.com/watch?v=L2nhNvIAyBI,35:22,Momentum Trading Strategy implemented in Python on a 500 Stocks universe [Beginner friendly].md,23754,NotebookLM YouTube transcript import,
167,saved,VZQg4KSmpQU,How To Build a Cryptocurrency Trading Bot with Python & the Binance API [SMA/RSI/Buy Limit Orders],https://www.youtube.com/watch?v=VZQg4KSmpQU,31:18,How To Build a Cryptocurrency Trading Bot with Python & the Binance API [SMA-RSI-Buy Limit Orders].md,21265,NotebookLM YouTube transcript import,
168,saved,S0yUwPGSa2o,Backtesting Rayner Teos 3588% Stochastic Trading Strategy in Python,https://www.youtube.com/watch?v=S0yUwPGSa2o,27:32,Backtesting Rayner Teos 3588% Stochastic Trading Strategy in Python.md,18802,NotebookLM YouTube transcript import,
169,saved,mabCIr-a4HA,Backtesting and Validating OVER 200 Cryptos with Python [Part II],https://www.youtube.com/watch?v=mabCIr-a4HA,23:03,Backtesting and Validating OVER 200 Cryptos with Python [Part II].md,14992,NotebookLM YouTube transcript import,
170,saved,JhT4hBzpGeM,Backtesting OVER 200 Cryptos with Python in the current 📉 market [Part I],https://www.youtube.com/watch?v=JhT4hBzpGeM,14:08,Backtesting OVER 200 Cryptos with Python in the current 📉 market [Part I].md,10380,NotebookLM YouTube transcript import,
171,saved,lKh-NZgnpMQ,BACKTESTING a Triple EMA/Stochastic RSI/ATR Trading Strategy with Python using a Backtesting library,https://www.youtube.com/watch?v=lKh-NZgnpMQ,11:48,BACKTESTING a Triple EMA-Stochastic RSI-ATR Trading Strategy with Python using a Backtesting library.md,7779,NotebookLM YouTube transcript import,
172,saved,lJlkMXxsuZk,Backtesting TradePros 76%  Winning Rate Trading Strategy in Python [EMA/Stoch RSI/ATR],https://www.youtube.com/watch?v=lJlkMXxsuZk,30:31,Backtesting TradePros 76% Winning Rate Trading Strategy in Python [EMA-Stoch RSI-ATR].md,18817,NotebookLM YouTube transcript import,
173,saved,FpSopSupizo,Python Backtesting Library you should DEFINITELY check out - Backtesting.py,https://www.youtube.com/watch?v=FpSopSupizo,12:58,Python Backtesting Library you should DEFINITELY check out - Backtesting.py.md,8412,NotebookLM YouTube transcript import,
174,saved,Wem7PIhT95U,How to get started with Algorithmic Trading?,https://www.youtube.com/watch?v=Wem7PIhT95U,4:22,How to get started with Algorithmic Trading-.md,4534,NotebookLM YouTube transcript import,
175,saved,SlunLpOYalM,Tradingview Technical Indicator Recommendations TESTED with Python,https://www.youtube.com/watch?v=SlunLpOYalM,15:30,Tradingview Technical Indicator Recommendations TESTED with Python.md,11320,NotebookLM YouTube transcript import,
176,saved,hope9jJICRs,How To Build a Simple SIMULATED Cryptocurrency Live Trading Bot with Python [PAPER TRADING],https://www.youtube.com/watch?v=hope9jJICRs,21:34,How To Build a Simple SIMULATED Cryptocurrency Live Trading Bot with Python [PAPER TRADING].md,14129,NotebookLM YouTube transcript import,
177,saved,3WIcaCMJoqA,Tradingview Technical Indicators Integrated in Python [Intro],https://www.youtube.com/watch?v=3WIcaCMJoqA,5:57,Tradingview Technical Indicators Integrated in Python [Intro].md,5025,NotebookLM YouTube transcript import,
178,saved,1uf813zpFJk,"""Near Bulletproof indicator""? Constructing JPMorgans Trading Strategy [in Python]  📈VIX/S&P500",https://www.youtube.com/watch?v=1uf813zpFJk,18:37,-Near Bulletproof indicator-- Constructing JPMorgans Trading Strategy [in Python] 📈VIX-S&P500.md,12769,NotebookLM YouTube transcript import,
179,saved,wvmnlIsAzok,An AWESOME Cryptocurrency Intraday Trading strategy YOU shouldn't miss [built and tested in Python],https://www.youtube.com/watch?v=wvmnlIsAzok,20:31,An AWESOME Cryptocurrency Intraday Trading strategy YOU shouldn't miss [built and tested in Python].md,14141,NotebookLM YouTube transcript import,
180,saved,xzABSoqicjM,Machine Learning on Cryptocurrency Intraday Data [Playaround with Random Forests] with Python,https://www.youtube.com/watch?v=xzABSoqicjM,17:50,Machine Learning on Cryptocurrency Intraday Data [Playaround with Random Forests] with Python.md,13212,NotebookLM YouTube transcript import,
181,saved,pt4auu_ZPm4,Introduction to BACKTRADER [Backtesting Trading Strategies Library for Python],https://www.youtube.com/watch?v=pt4auu_ZPm4,16:31,Introduction to BACKTRADER [Backtesting Trading Strategies Library for Python].md,11846,NotebookLM YouTube transcript import,
182,saved,FlL1X17sw8o,Pullback Trading Bot implemented in Python [SMA/Bollinger Bands/RSI] including Buy Limit Orders,https://www.youtube.com/watch?v=FlL1X17sw8o,35:06,Pullback Trading Bot implemented in Python [SMA-Bollinger Bands-RSI] including Buy Limit Orders.md,24090,NotebookLM YouTube transcript import,
183,saved,d4WgOIrby5Q,Backtesting Rayner Teos 1689% Bollinger Bands Trading Strategy in Python [Part II] - OVER 1K stocks,https://www.youtube.com/watch?v=d4WgOIrby5Q,27:49,Backtesting Rayner Teos 1689% Bollinger Bands Trading Strategy in Python [Part II] - OVER 1K stocks.md,19250,NotebookLM YouTube transcript import,
184,saved,mtgr9eMXmgU,Backtesting Rayner Teos 1689% Bollinger Bands Trading Strategy in Python [Part I],https://www.youtube.com/watch?v=mtgr9eMXmgU,19:00,Backtesting Rayner Teos 1689% Bollinger Bands Trading Strategy in Python [Part I].md,13223,NotebookLM YouTube transcript import,
185,saved,vCRSU9Cqzxg,Cryptocurrency Fear & Greed Index Trading Strategy with Python,https://www.youtube.com/watch?v=vCRSU9Cqzxg,11:52,Cryptocurrency Fear & Greed Index Trading Strategy with Python.md,9113,NotebookLM YouTube transcript import,
186,saved,_BrPshkROhs,How To Build a Simple Cryptocurrency Trading Bot with Python and the Binance API,https://www.youtube.com/watch?v=_BrPshkROhs,24:34,How To Build a Simple Cryptocurrency Trading Bot with Python and the Binance API.md,19109,NotebookLM YouTube transcript import,
187,saved,mW6jP2CalI0,Crypto Live Price Analysis with Python [Quick & Dirty],https://www.youtube.com/watch?v=mW6jP2CalI0,10:30,Crypto Live Price Analysis with Python [Quick & Dirty].md,7436,NotebookLM YouTube transcript import,
188,saved,FZgeDazuDWI,Portfolio Optimization with Python [Cryptocurrencies],https://www.youtube.com/watch?v=FZgeDazuDWI,15:32,Portfolio Optimization with Python [Cryptocurrencies].md,10582,NotebookLM YouTube transcript import,
189,saved,Ml6LUH2wxgc,"How to build a Cryptocurrency Price Index [with Python using SQL,APIs and Streamlit]",https://www.youtube.com/watch?v=Ml6LUH2wxgc,25:34,"How to build a Cryptocurrency Price Index [with Python using SQL,APIs and Streamlit].md",18206,NotebookLM YouTube transcript import,
190,saved,0QKXso4PIc4,"Cryptocurrency Exchange API Tutorial with Python [Binance, Kucoin,...]",https://www.youtube.com/watch?v=0QKXso4PIc4,10:47,"Cryptocurrency Exchange API Tutorial with Python [Binance, Kucoin,...].md",8087,NotebookLM YouTube transcript import,
191,saved,yTg7msDp2Q8,Binance Live Returns Crypto Trading Dashboard with Python and Streamlit,https://www.youtube.com/watch?v=yTg7msDp2Q8,23:03,Binance Live Returns Crypto Trading Dashboard with Python and Streamlit.md,16051,NotebookLM YouTube transcript import,
192,saved,07FUXpcy9FI,Cryptocurrency Screener for Technical Indicators on ALL Binance coins,https://www.youtube.com/watch?v=07FUXpcy9FI,15:03,Cryptocurrency Screener for Technical Indicators on ALL Binance coins.md,10827,NotebookLM YouTube transcript import,
193,saved,YFRJ_9RVrz4,Momentum Trading Strategy on CRYPTOCURRENCIES using Python and Binance,https://www.youtube.com/watch?v=YFRJ_9RVrz4,20:04,Momentum Trading Strategy on CRYPTOCURRENCIES using Python and Binance.md,14483,NotebookLM YouTube transcript import,
194,saved,M64KcWgNfJg,How are ALL Cryptocurrencies correlated? Correlation Analysis in Python,https://www.youtube.com/watch?v=M64KcWgNfJg,21:09,How are ALL Cryptocurrencies correlated- Correlation Analysis in Python.md,15034,NotebookLM YouTube transcript import,
195,saved,PYW4AIMEvsU,SIMPLEST POSSIBLE Trading Bot with Python using the Binance API,https://www.youtube.com/watch?v=PYW4AIMEvsU,19:02,SIMPLEST POSSIBLE Trading Bot with Python using the Binance API.md,14794,NotebookLM YouTube transcript import,
196,saved,4MnNft7Squk,BEST William's Fractal Indicator Strategy for Daytrading? Testing Data Traders strategy in Python,https://www.youtube.com/watch?v=4MnNft7Squk,19:16,BEST William's Fractal Indicator Strategy for Daytrading- Testing Data Traders strategy in Python.md,12868,NotebookLM YouTube transcript import,
197,saved,HB1CLz0Z1NY,HUGE SCALE Backtest of Intraday Cryptocurrency Data using Python & SQL,https://www.youtube.com/watch?v=HB1CLz0Z1NY,26:20,HUGE SCALE Backtest of Intraday Cryptocurrency Data using Python & SQL.md,18181,NotebookLM YouTube transcript import,
198,saved,8p240qonj0E,Simple Cryptocurrency Trading Signal App using Python and Streamlit [Realtime],https://www.youtube.com/watch?v=8p240qonj0E,23:13,Simple Cryptocurrency Trading Signal App using Python and Streamlit [Realtime].md,16298,NotebookLM YouTube transcript import,
199,saved,mDNIAkEZChg,How to deploy a Cryptocurrency Trading Bot in the Cloud [GCP] using Python and Binance,https://www.youtube.com/watch?v=mDNIAkEZChg,26:47,How to deploy a Cryptocurrency Trading Bot in the Cloud [GCP] using Python and Binance.md,17713,NotebookLM YouTube transcript import,
200,saved,C-SL4Tf25eg,Cryptocurrency Trading Bot which is buying  🚀 Coins using Python and Binance,https://www.youtube.com/watch?v=C-SL4Tf25eg,36:22,Cryptocurrency Trading Bot which is buying 🚀 Coins using Python and Binance.md,24479,NotebookLM YouTube transcript import,
201,saved,PN56q2xZ2p8,How to get the BEST performing 🚀 Cryptocurrencies over the last n hours/minutes,https://www.youtube.com/watch?v=PN56q2xZ2p8,12:41,How to get the BEST performing 🚀 Cryptocurrencies over the last n hours-minutes.md,8797,NotebookLM YouTube transcript import,
202,saved,rP8WWfKmCHA,How to build a Simple Neural Network in Python (One Layer) Part I,https://www.youtube.com/watch?v=rP8WWfKmCHA,10:45,How to build a Simple Neural Network in Python (One Layer) Part I.md,8138,NotebookLM YouTube transcript import,
203,saved,aWgJYd5kVfo,How To Build a Cryptocurrency Live Trading Bot with Python using the Binance API [SMA Crossover],https://www.youtube.com/watch?v=aWgJYd5kVfo,23:20,How To Build a Cryptocurrency Live Trading Bot with Python using the Binance API [SMA Crossover].md,17482,NotebookLM YouTube transcript import,
204,saved,uK3dKHFuIcs,Can you solve these 3 Python questions? [CHALLENGING] 😥,https://www.youtube.com/watch?v=uK3dKHFuIcs,15:21,Can you solve these 3 Python questions- [CHALLENGING] 😥.md,10683,NotebookLM YouTube transcript import,
205,saved,eEqp-iu8eI8,Backtesting Rayner Teos 1067% Trading Strategy in Python on all S&P 500 Stocks,https://www.youtube.com/watch?v=eEqp-iu8eI8,23:09,Backtesting Rayner Teos 1067% Trading Strategy in Python on all S&P 500 Stocks.md,5242,NotebookLM YouTube transcript import,
206,saved,OX5eDJDtqhc,How to get LIVE cryptocurrency data with Python using the Binance API / ERROR FIXING,https://www.youtube.com/watch?v=OX5eDJDtqhc,3:26,How to get LIVE cryptocurrency data with Python using the Binance API - ERROR FIXING.md,2659,NotebookLM YouTube transcript import,
207,saved,g04GeHe-dJw,Altcoin [High Risk] Live Trading Bot with Python using the Binance API,https://www.youtube.com/watch?v=g04GeHe-dJw,30:19,Altcoin [High Risk] Live Trading Bot with Python using the Binance API.md,19775,NotebookLM YouTube transcript import,
208,saved,3y-d_3nIOJ0,Predicting Stock/Crypto Returns with Python using Machine Learning - Logistic Regression,https://www.youtube.com/watch?v=3y-d_3nIOJ0,18:09,Predicting Stock-Crypto Returns with Python using Machine Learning - Logistic Regression.md,4965,NotebookLM YouTube transcript import,
209,saved,X50-c54BWV8,"CRYPTO Live Trading Bot with Python [Stoch, RSI, MACD]",https://www.youtube.com/watch?v=X50-c54BWV8,24:04,"CRYPTO Live Trading Bot with Python [Stoch, RSI, MACD].md",16620,NotebookLM YouTube transcript import,
210,saved,KdoGekqz2hg,How to plot/visualize the REAL TIME Price of Cryptocurrencies using Python and the Binance API,https://www.youtube.com/watch?v=KdoGekqz2hg,6:01,How to plot-visualize the REAL TIME Price of Cryptocurrencies using Python and the Binance API.md,2272,NotebookLM YouTube transcript import,
211,saved,r8pU-8l1KPU,Highly Profitable Stochastic + RSI + MACD Trading Strategy? Testing Data Traders strategy in Python,https://www.youtube.com/watch?v=r8pU-8l1KPU,25:29,Highly Profitable Stochastic + RSI + MACD Trading Strategy- Testing Data Traders strategy in Python.md,16686,NotebookLM YouTube transcript import,
212,saved,AXBhrLongC8,Predicting Stock Prices with Python using Machine Learning - Linear Regression,https://www.youtube.com/watch?v=AXBhrLongC8,19:00,Predicting Stock Prices with Python using Machine Learning - Linear Regression.md,12653,NotebookLM YouTube transcript import,
